Day, Count
1, 3
2, 4
3, 5
4, 6
5, 8
6, 3
7, 2
8, 3
9, 1
10, 1
11, 1
12, 3
13, 1
14, 0
15, 1
16, 4
17, 3
18, 4
19, 6
20, 2
21, 1
22, 1
23, 1
24, 0
25, 1
26, 0
27, 1
28, 0
29, 0
30, 0
