Day, Count
1, 3
2, 2
3, 2
4, 4
5, 3
6, 4
7, 5
8, 0
9, 1
10, 2
11, 0
12, 2
13, 0
14, 1
15, 0
16, 0
17, 0
18, 0
19, 1
20, 0
21, 0
22, 0
23, 0
24, 0
25, 0
26, 0
27, 0
28, 0
29, 0
30, 0
