Day, Count
1, 1
2, 2
3, 1
4, 4
5, 4
6, 4
7, 6
8, 10
9, 8
10, 4
11, 5
12, 5
13, 0
14, 1
15, 1
16, 1
17, 1
18, 0
19, 0
20, 0
21, 1
22, 0
23, 1
24, 0
25, 0
26, 0
27, 0
28, 0
29, 0
30, 0
