Day, Count
1, 0
2, 0
3, 0
4, 1
5, 2
6, 1
7, 1
8, 0
9, 0
10, 0
11, 0
12, 1
13, 2
14, 2
15, 3
16, 0
17, 2
18, 1
19, 0
20, 1
21, 1
22, 2
23, 0
24, 1
25, 0
26, 0
27, 0
28, 0
29, 0
30, 0
