Day, Count
1, 0
2, 1
3, 0
4, 0
5, 2
6, 1
7, 0
8, 0
9, 0
10, 0
11, 0
12, 1
13, 1
14, 2
15, 0
16, 1
17, 4
18, 1
19, 0
20, 0
21, 0
22, 0
23, 1
24, 0
25, 0
26, 0
27, 0
28, 0
29, 0
30, 0
