Day, Count
1, 1
2, 0
3, 3
4, 2
5, 2
6, 6
7, 7
8, 2
9, 7
10, 3
11, 4
12, 3
13, 2
14, 0
15, 0
16, 0
17, 0
18, 1
19, 0
20, 1
21, 0
22, 0
23, 0
24, 0
25, 1
26, 1
27, 0
28, 0
29, 0
30, 0
