Day, Count
1, 0
2, 2
3, 4
4, 4
5, 4
6, 4
7, 2
8, 2
9, 2
10, 1
11, 1
12, 2
13, 1
14, 1
15, 2
16, 0
17, 2
18, 1
19, 1
20, 1
21, 2
22, 1
23, 0
24, 1
25, 0
26, 0
27, 0
28, 0
29, 0
30, 0
