Day, Count
1, 1
2, 3
3, 7
4, 3
5, 9
6, 4
7, 6
8, 2
9, 0
10, 1
11, 4
12, 3
13, 11
14, 4
15, 8
16, 3
17, 2
18, 1
19, 1
20, 1
21, 2
22, 1
23, 2
24, 3
25, 3
26, 2
27, 4
28, 2
29, 0
30, 3
