Day, Count
1, 1
2, 4
3, 4
4, 10
5, 3
6, 4
7, 1
8, 0
9, 0
10, 1
11, 2
12, 0
13, 0
14, 0
15, 1
16, 1
17, 1
18, 2
19, 0
20, 0
21, 0
22, 0
23, 0
24, 0
25, 0
26, 0
27, 0
28, 0
29, 0
30, 0
