Day, Count
1, 3
2, 3
3, 2
4, 5
5, 2
6, 6
7, 7
8, 3
9, 3
10, 0
11, 1
12, 3
13, 3
14, 2
15, 2
16, 1
17, 1
18, 1
19, 0
20, 1
21, 1
22, 0
23, 0
24, 0
25, 1
26, 2
27, 0
28, 0
29, 0
30, 1
