Day, Count
1, 3
2, 3
3, 5
4, 9
5, 4
6, 3
7, 5
8, 2
9, 0
10, 1
11, 1
12, 1
13, 0
14, 0
15, 0
16, 1
17, 0
18, 0
19, 0
20, 1
21, 3
22, 2
23, 3
24, 5
25, 4
26, 3
27, 4
28, 3
29, 0
30, 2
