Day, Count
1, 3
2, 4
3, 3
4, 7
5, 8
6, 8
7, 9
8, 7
9, 6
10, 2
11, 1
12, 2
13, 3
14, 3
15, 0
16, 0
17, 2
18, 0
19, 0
20, 0
21, 0
22, 0
23, 0
24, 0
25, 0
26, 0
27, 0
28, 0
29, 0
30, 0
