Day, Count
1, 0
2, 3
3, 3
4, 5
5, 4
6, 4
7, 6
8, 8
9, 3
10, 5
11, 4
12, 2
13, 3
14, 4
15, 1
16, 2
17, 0
18, 0
19, 1
20, 0
21, 0
22, 1
23, 1
24, 0
25, 0
26, 0
27, 0
28, 0
29, 0
30, 0
