Day, Count
1, 3
2, 4
3, 3
4, 8
5, 6
6, 1
7, 1
8, 3
9, 0
10, 1
11, 0
12, 0
13, 0
14, 0
15, 0
16, 0
17, 1
18, 1
19, 0
20, 1
21, 1
22, 0
23, 0
24, 0
25, 0
26, 0
27, 0
28, 0
29, 0
30, 0
