Day, Count
1, 3
2, 3
3, 4
4, 2
5, 7
6, 3
7, 0
8, 3
9, 0
10, 1
11, 0
12, 0
13, 0
14, 0
15, 0
16, 1
17, 0
18, 0
19, 1
20, 1
21, 0
22, 0
23, 0
24, 0
25, 0
26, 0
27, 0
28, 0
29, 0
30, 0
