Day, Count
1, 3
2, 6
3, 7
4, 7
5, 6
6, 8
7, 4
8, 6
9, 2
10, 1
11, 2
12, 1
13, 0
14, 0
15, 1
16, 0
17, 0
18, 0
19, 0
20, 1
21, 0
22, 0
23, 0
24, 0
25, 1
26, 0
27, 0
28, 0
29, 0
30, 0
