Day, Count
1, 5
2, 7
3, 4
4, 5
5, 5
6, 6
7, 9
8, 10
9, 5
10, 5
11, 1
12, 0
13, 2
14, 0
15, 0
16, 0
17, 2
18, 0
19, 2
20, 1
21, 1
22, 1
23, 0
24, 1
25, 1
26, 0
27, 1
28, 1
29, 0
30, 0
