Day, Count
1, 2
2, 3
3, 3
4, 8
5, 3
6, 2
7, 4
8, 7
9, 10
10, 8
11, 7
12, 6
13, 3
14, 1
15, 1
16, 0
17, 1
18, 0
19, 0
20, 0
21, 0
22, 0
23, 0
24, 0
25, 0
26, 1
27, 0
28, 0
29, 0
30, 0
