Day, Count
1, 2
2, 1
3, 4
4, 2
5, 3
6, 3
7, 4
8, 2
9, 5
10, 5
11, 2
12, 7
13, 6
14, 3
15, 4
16, 3
17, 1
18, 1
19, 1
20, 0
21, 1
22, 0
23, 0
24, 0
25, 0
26, 0
27, 0
28, 0
29, 0
30, 0
