Day, Count
1, 2
2, 2
3, 3
4, 10
5, 6
6, 6
7, 2
8, 4
9, 4
10, 5
11, 3
12, 3
13, 3
14, 2
15, 1
16, 2
17, 0
18, 0
19, 1
20, 0
21, 1
22, 0
23, 1
24, 0
25, 0
26, 0
27, 1
28, 0
29, 0
30, 0
