Day, Count
1, 0
2, 1
3, 2
4, 3
5, 4
6, 6
7, 3
8, 10
9, 6
10, 4
11, 3
12, 0
13, 2
14, 0
15, 2
16, 1
17, 1
18, 0
19, 0
20, 0
21, 0
22, 0
23, 0
24, 0
25, 1
26, 0
27, 0
28, 0
29, 1
30, 0
