Day, Count
1, 3
2, 1
3, 5
4, 5
5, 5
6, 1
7, 2
8, 1
9, 2
10, 2
11, 2
12, 3
13, 4
14, 2
15, 2
16, 2
17, 0
18, 0
19, 0
20, 0
21, 0
22, 0
23, 0
24, 0
25, 0
26, 0
27, 0
28, 0
29, 0
30, 0
