Day, Count
1, 2
2, 0
3, 1
4, 2
5, 1
6, 2
7, 5
8, 4
9, 4
10, 1
11, 2
12, 3
13, 1
14, 0
15, 2
16, 0
17, 0
18, 0
19, 0
20, 0
21, 0
22, 1
23, 0
24, 0
25, 0
26, 0
27, 0
28, 0
29, 0
30, 0
