Day, Count
1, 4
2, 6
3, 5
4, 3
5, 5
6, 4
7, 4
8, 2
9, 1
10, 2
11, 1
12, 2
13, 0
14, 1
15, 1
16, 0
17, 0
18, 0
19, 0
20, 0
21, 0
22, 0
23, 0
24, 0
25, 0
26, 0
27, 0
28, 0
29, 0
30, 0
