Day, Count
1, 1
2, 0
3, 1
4, 1
5, 1
6, 2
7, 3
8, 4
9, 0
10, 4
11, 0
12, 3
13, 0
14, 1
15, 1
16, 1
17, 0
18, 0
19, 0
20, 1
21, 0
22, 0
23, 0
24, 0
25, 0
26, 1
27, 1
28, 0
29, 0
30, 1
