Day, Count
1, 1
2, 2
3, 0
4, 1
5, 4
6, 3
7, 6
8, 2
9, 2
10, 1
11, 0
12, 0
13, 2
14, 1
15, 4
16, 2
17, 4
18, 4
19, 2
20, 3
21, 6
22, 3
23, 4
24, 2
25, 0
26, 1
27, 0
28, 1
29, 0
30, 0
