Day, Count
1, 1
2, 1
3, 1
4, 0
5, 1
6, 1
7, 2
8, 2
9, 2
10, 2
11, 3
12, 3
13, 3
14, 0
15, 1
16, 2
17, 2
18, 0
19, 1
20, 0
21, 0
22, 1
23, 0
24, 0
25, 0
26, 0
27, 0
28, 0
29, 0
30, 0
