Day, Count
1, 1
2, 1
3, 0
4, 1
5, 1
6, 1
7, 1
8, 0
9, 2
10, 2
11, 1
12, 3
13, 1
14, 3
15, 0
16, 0
17, 0
18, 0
19, 0
20, 1
21, 0
22, 0
23, 0
24, 1
25, 0
26, 0
27, 0
28, 0
29, 0
30, 0
