Day, Count
1, 2
2, 1
3, 1
4, 2
5, 4
6, 5
7, 8
8, 5
9, 3
10, 2
11, 1
12, 0
13, 0
14, 0
15, 0
16, 0
17, 0
18, 0
19, 1
20, 1
21, 0
22, 1
23, 2
24, 6
25, 3
26, 2
27, 2
28, 1
29, 1
30, 0
