Day, Count
1, 3
2, 9
3, 8
4, 13
5, 9
6, 3
7, 2
8, 1
9, 3
10, 0
11, 1
12, 3
13, 0
14, 0
15, 2
16, 0
17, 0
18, 0
19, 0
20, 1
21, 0
22, 0
23, 0
24, 0
25, 0
26, 0
27, 0
28, 1
29, 0
30, 0
