Day, Count
1, 1
2, 8
3, 7
4, 9
5, 8
6, 10
7, 8
8, 9
9, 4
10, 3
11, 8
12, 3
13, 3
14, 1
15, 3
16, 1
17, 3
18, 1
19, 2
20, 0
21, 1
22, 0
23, 0
24, 0
25, 0
26, 0
27, 0
28, 1
29, 0
30, 0
