Day, Count
1, 0
2, 1
3, 2
4, 1
5, 3
6, 2
7, 3
8, 8
9, 8
10, 5
11, 6
12, 3
13, 1
14, 0
15, 0
16, 0
17, 1
18, 1
19, 1
20, 0
21, 1
22, 1
23, 0
24, 0
25, 0
26, 0
27, 0
28, 1
29, 0
30, 0
