Day, Count
1, 3
2, 4
3, 3
4, 5
5, 6
6, 9
7, 4
8, 6
9, 4
10, 3
11, 1
12, 0
13, 1
14, 1
15, 0
16, 0
17, 1
18, 0
19, 0
20, 0
21, 0
22, 1
23, 1
24, 0
25, 0
26, 0
27, 0
28, 1
29, 0
30, 0
