Day, Count
1, 2
2, 5
3, 5
4, 8
5, 7
6, 4
7, 6
8, 7
9, 2
10, 3
11, 0
12, 0
13, 0
14, 0
15, 0
16, 0
17, 1
18, 0
19, 0
20, 0
21, 1
22, 0
23, 0
24, 0
25, 0
26, 0
27, 0
28, 0
29, 0
30, 0
