Day, Count
1, 0
2, 2
3, 1
4, 3
5, 1
6, 2
7, 2
8, 5
9, 6
10, 3
11, 5
12, 3
13, 2
14, 2
15, 3
16, 1
17, 1
18, 0
19, 0
20, 0
21, 0
22, 0
23, 0
24, 0
25, 0
26, 0
27, 0
28, 0
29, 0
30, 0
